compression,gamma,task,step,accepted,acceptance_rate,tokens_produced,mean_draft_entropy,mean_draft_confidence,max_draft_entropy,min_draft_confidence
int8,6,summarization,5,0,0.0,1,0.6406,0.8414,1.8828,0.3716
int8,6,summarization,6,6,1.0,7,0.6409,0.8421,2.0171,0.3545
int8,6,summarization,7,6,1.0,7,0.3301,0.9282,1.3906,0.6255
int8,6,summarization,8,6,1.0,7,0.4415,0.8867,1.0331,0.5256
int8,6,summarization,9,6,1.0,7,0.0464,0.9958,0.1539,0.9865
int8,6,summarization,10,6,1.0,7,0.7333,0.848,2.5455,0.3767
int8,6,summarization,11,5,0.8333333333333334,6,0.8064,0.8175,1.7021,0.4704
int8,6,summarization,12,6,1.0,7,0.8294,0.8592,2.3116,0.5594
int8,6,summarization,13,6,1.0,7,0.1543,0.9769,0.4927,0.9177
int8,6,summarization,0,0,0.0,1,2.3118,0.5966,5.9156,0.1209
int8,6,summarization,1,6,1.0,7,1.6318,0.7369,2.7015,0.516
int8,6,summarization,2,1,0.16666666666666666,2,1.0327,0.7953,3.347,0.3512
int8,6,summarization,3,6,1.0,7,0.8752,0.8434,3.315,0.3406
int8,6,summarization,4,6,1.0,7,1.6503,0.6814,2.6142,0.3458
int8,6,summarization,5,2,0.3333333333333333,3,2.0851,0.5854,4.3556,0.2942
int8,6,summarization,6,1,0.16666666666666666,2,2.1945,0.5937,5.997,0.1495
int8,6,summarization,7,1,0.16666666666666666,2,2.7708,0.5674,6.2234,0.1478
int8,6,summarization,8,0,0.0,1,2.2084,0.5755,4.2256,0.3457
int8,6,summarization,9,1,0.16666666666666666,2,2.2011,0.6491,3.9618,0.2757
int8,6,summarization,10,2,0.3333333333333333,3,1.5597,0.69,3.1996,0.2797
int8,6,summarization,11,0,0.0,1,1.2971,0.7542,2.1261,0.5532
int8,6,summarization,12,3,0.5,4,1.6602,0.6387,2.3052,0.4187
int8,6,summarization,13,0,0.0,1,1.9063,0.5941,3.4215,0.322
int8,6,summarization,14,4,0.6666666666666666,5,1.1298,0.8089,4.4176,0.2343
int8,6,summarization,15,5,0.8333333333333334,6,1.1478,0.7774,2.9649,0.3391
int8,6,summarization,16,6,1.0,7,0.7654,0.8159,1.8466,0.5172
int8,6,summarization,17,6,1.0,7,1.2383,0.6881,2.1683,0.4198
int8,6,summarization,18,0,0.0,1,1.4316,0.7007,3.4217,0.3753
int8,6,summarization,19,3,0.5,4,1.7509,0.6579,3.7505,0.2269
int8,6,summarization,20,6,1.0,7,0.8868,0.8265,2.857,0.4481
int8,6,summarization,0,0,0.0,1,1.7911,0.6353,3.334,0.313
int8,6,summarization,1,0,0.0,1,2.3328,0.6197,6.2821,0.171
int8,6,summarization,2,5,0.8333333333333334,6,2.6238,0.593,3.9116,0.3591
int8,6,summarization,3,1,0.16666666666666666,2,1.9087,0.534,2.8458,0.3394
int8,6,summarization,4,5,0.8333333333333334,6,2.1211,0.5683,3.4915,0.3815
int8,6,summarization,5,4,0.6666666666666666,5,2.0033,0.6615,3.5526,0.1676
int8,6,summarization,6,2,0.3333333333333333,3,0.4117,0.9149,1.4682,0.701
int8,6,summarization,7,6,1.0,7,1.381,0.6892,2.1859,0.4465
int8,6,summarization,8,6,1.0,7,0.8013,0.8609,1.3502,0.7715
int8,6,summarization,9,6,1.0,7,0.2528,0.9576,0.5213,0.9074
int8,6,summarization,10,6,1.0,7,0.6498,0.8713,1.8307,0.6417
int8,6,summarization,11,2,0.3333333333333333,3,0.9036,0.7824,2.4652,0.3658
int8,6,summarization,12,6,1.0,7,0.221,0.9399,0.9159,0.6911
int8,6,summarization,13,2,0.3333333333333333,3,1.1539,0.7938,2.5821,0.5134
int8,6,summarization,14,6,1.0,7,0.4218,0.9194,0.85,0.7459
int8,6,summarization,15,6,1.0,7,1.3024,0.7697,3.0664,0.461
int8,6,summarization,16,1,1.0,2,1.0785,0.8232,1.0785,0.8232
int8,6,summarization,0,0,0.0,1,2.9063,0.5692,5.3211,0.2637
int8,6,summarization,1,0,0.0,1,1.4958,0.6947,5.3234,0.2672
int8,6,summarization,2,6,1.0,7,0.7753,0.8671,2.5388,0.4175
int8,6,summarization,3,6,1.0,7,0.5448,0.8836,2.0832,0.45
int8,6,summarization,4,6,1.0,7,0.2886,0.928,1.0858,0.6697
int8,6,summarization,5,6,1.0,7,0.7237,0.8493,1.9263,0.4991
int8,6,summarization,6,6,1.0,7,0.6597,0.8991,1.2403,0.791
int8,6,summarization,7,6,1.0,7,0.4214,0.8949,1.3307,0.5901
int8,6,summarization,8,6,1.0,7,0.389,0.9013,1.3361,0.6061
int8,6,summarization,9,2,0.3333333333333333,3,1.3203,0.7327,3.3201,0.3726
int8,6,summarization,10,2,0.3333333333333333,3,0.9144,0.8651,2.1511,0.6777
int8,6,summarization,11,1,0.16666666666666666,2,2.5254,0.6631,7.7561,0.0941
int8,6,summarization,12,6,1.0,7,1.3142,0.7174,2.2045,0.445
int8,6,summarization,13,3,0.5,4,0.902,0.8561,3.7394,0.333
int8,6,summarization,14,2,0.3333333333333333,3,0.9504,0.7986,2.3904,0.317
int8,6,summarization,15,1,0.16666666666666666,2,1.1764,0.7481,3.7958,0.1867
int8,6,summarization,16,3,0.6,4,0.8647,0.7999,1.9679,0.4371
int8,6,summarization,17,1,1.0,2,0.0062,0.9996,0.0062,0.9996
int8,8,code,0,0,0.0,1,1.9067,0.6055,2.956,0.3268
int8,8,code,1,8,1.0,9,0.8912,0.8177,2.4691,0.3979
int8,8,code,2,8,1.0,9,0.2333,0.9735,0.5768,0.9188
int8,8,code,3,8,1.0,9,0.07,0.9929,0.3028,0.9664
int8,8,code,4,8,1.0,9,0.1463,0.9796,0.7865,0.8763
int8,8,code,5,8,1.0,9,0.1494,0.9725,0.711,0.8257
int8,8,code,6,2,0.25,3,1.3894,0.6876,2.5181,0.5358
int8,8,code,7,8,1.0,9,1.7425,0.649,4.3658,0.2583
int8,8,code,8,6,0.75,7,0.4939,0.9105,2.2872,0.5315
int8,8,code,9,5,0.625,6,0.4201,0.8963,1.9049,0.3816
int8,8,code,10,3,0.375,4,0.7717,0.796,2.6766,0.4041
int8,8,code,11,3,0.6,4,0.685,0.7654,1.7379,0.4048
int8,8,code,12,1,1.0,2,0.166,0.9831,0.166,0.9831
int8,8,code,0,0,0.0,1,1.1609,0.7988,4.4177,0.239
int8,8,code,1,0,0.0,1,2.6373,0.5374,4.7687,0.2395
int8,8,code,2,0,0.0,1,3.7266,0.361,6.8326,0.0933
int8,8,code,3,0,0.0,1,0.8117,0.8658,4.0623,0.2543
int8,8,code,4,2,0.25,3,1.5224,0.6452,3.7254,0.3462
int8,8,code,5,4,0.5,5,0.8923,0.7633,2.4467,0.3501
int8,8,code,6,8,1.0,9,0.9978,0.7993,2.8883,0.3372
int8,8,code,7,8,1.0,9,0.239,0.9554,1.345,0.7113
int8,8,code,8,6,0.75,7,0.5905,0.85,2.3153,0.5078
int8,8,code,9,8,1.0,9,0.3248,0.9209,0.8767,0.7087
int8,8,code,10,8,1.0,9,0.3036,0.9237,0.9081,0.7777
int8,8,code,11,8,1.0,9,0.0154,0.9985,0.0704,0.9921
int8,8,code,12,8,1.0,9,0.1563,0.9732,0.6455,0.8908
int8,8,code,13,7,1.0,8,0.1741,0.961,1.1938,0.7289
int8,8,code,0,0,0.0,1,1.6227,0.6248,3.5453,0.3337
int8,8,code,1,0,0.0,1,1.1375,0.7437,3.2086,0.2209
int8,8,code,2,8,1.0,9,0.4729,0.9017,1.451,0.5584
int8,8,code,3,1,0.125,2,0.5481,0.9062,2.5283,0.5888
int8,8,code,4,3,0.375,4,0.5494,0.8599,1.5532,0.466
int8,8,code,5,8,1.0,9,0.4134,0.9305,1.6311,0.7271
int8,8,code,6,5,0.625,6,0.4037,0.8761,1.4479,0.4778
int8,8,code,7,8,1.0,9,0.0714,0.9865,0.465,0.9018
int8,8,code,8,8,1.0,9,0.2746,0.9219,0.9463,0.6439
int8,8,code,9,7,0.875,8,0.3855,0.9173,1.2569,0.6591
int8,8,code,10,2,0.25,3,0.3049,0.8842,1.0448,0.5156
int8,8,code,11,8,1.0,9,0.2685,0.8971,0.9972,0.5351
int8,8,code,12,8,1.0,9,0.0069,0.9994,0.0227,0.9978
int8,8,code,13,1,1.0,2,0.0958,0.9879,0.0958,0.9879
int8,8,code,0,0,0.0,1,1.5272,0.7123,3.4343,0.4138
int8,8,code,1,0,0.0,1,0.2494,0.9346,1.8393,0.4915
int8,8,code,2,1,0.125,2,0.92,0.8214,2.9611,0.3842
int8,8,code,3,0,0.0,1,1.4901,0.6294,2.8188,0.2575
int8,8,code,4,8,1.0,9,0.337,0.9537,0.7047,0.8808
int8,8,code,5,7,0.875,8,0.5947,0.867,2.5015,0.3349
int8,8,code,6,8,1.0,9,0.317,0.9554,2.463,0.6493
int8,8,code,7,8,1.0,9,0.3391,0.9164,1.3618,0.5605
int8,8,code,8,8,1.0,9,0.0792,0.9876,0.3985,0.9262
int8,8,code,9,8,1.0,9,0.0279,0.9965,0.1465,0.9796
int8,8,code,10,8,1.0,9,0.1773,0.9489,1.3909,0.5937
int8,8,code,11,8,1.0,9,0.3529,0.8895,1.3236,0.5675
int8,8,code,12,4,1.0,5,0.2111,0.9628,0.5077,0.8885
int8,8,code,0,0,0.0,1,2.8666,0.4776,5.0229,0.2013
int8,8,code,1,0,0.0,1,2.4113,0.6708,7.5202,0.2599
int8,8,code,2,0,0.0,1,1.1566,0.7714,4.0384,0.5451
int8,8,code,3,4,0.5,5,1.0578,0.7809,3.3497,0.4142
int8,8,code,4,1,0.125,2,2.3017,0.6262,4.7612,0.2982
int8,8,code,5,1,0.125,2,2.1071,0.5864,4.7707,0.281
int8,8,code,6,1,0.125,2,1.4215,0.7265,3.6593,0.4501
int8,8,code,7,1,0.125,2,2.0138,0.6961,5.0084,0.2714
int8,8,code,8,0,0.0,1,0.9333,0.8591,4.0739,0.3372
int8,8,code,9,0,0.0,1,0.5812,0.9052,2.7079,0.5033
int8,8,code,10,8,1.0,9,0.3271,0.9588,1.6792,0.7993
int8,8,code,11,2,0.25,3,0.8883,0.8187,1.9711,0.4988
int8,8,code,12,8,1.0,9,0.8464,0.8341,2.6159,0.4316
int8,8,code,13,1,0.125,2,0.7309,0.8762,2.2033,0.5182
int8,8,code,14,8,1.0,9,0.1603,0.981,0.5649,0.9022
int8,8,code,15,8,1.0,9,0.8235,0.8117,2.5072,0.3943
int8,8,code,16,8,1.0,9,0.6593,0.8939,2.5443,0.562
int8,8,code,17,8,1.0,9,0.7396,0.8528,3.0489,0.3152
int8,8,code,18,3,1.0,4,0.0331,0.9973,0.0657,0.9937
int8,8,math,0,0,0.0,1,1.2428,0.7927,5.3144,0.2207
int8,8,math,1,0,0.0,1,1.044,0.8494,4.4918,0.4258
int8,8,math,2,4,0.5,5,0.3405,0.9251,2.6622,0.4067
int8,8,math,3,8,1.0,9,0.5778,0.7785,1.2471,0.5126
int8,8,math,4,8,1.0,9,0.0189,0.9974,0.15,0.9796
int8,8,math,5,8,1.0,9,0.2125,0.942,1.0287,0.7042
int8,8,math,6,8,1.0,9,0.4158,0.8709,1.5226,0.4982
int8,8,math,7,3,0.375,4,0.5991,0.844,1.0823,0.6742
int8,8,math,8,1,0.125,2,0.6385,0.8265,1.402,0.508
int8,8,math,9,1,0.125,2,0.6569,0.8388,1.205,0.5538
int8,8,math,10,8,1.0,9,0.186,0.9527,1.469,0.6232
int8,8,math,11,8,1.0,9,0.4513,0.9069,1.0202,0.7783
int8,8,math,12,8,1.0,9,0.0791,0.984,0.6321,0.872
int8,8,math,13,2,1.0,3,0.6846,0.7399,1.3691,0.4799
int8,8,math,0,0,0.0,1,1.1378,0.812,4.1051,0.2502
int8,8,math,1,8,1.0,9,0.3433,0.9189,1.8393,0.4738
int8,8,math,2,8,1.0,9,0.6193,0.8484,1.454,0.5612
int8,8,math,3,2,0.25,3,0.4239,0.8749,1.066,0.5401
int8,8,math,4,8,1.0,9,0.2899,0.9439,0.9079,0.783
int8,8,math,5,0,0.0,1,0.2808,0.8968,1.174,0.5006
int8,8,math,6,2,0.25,3,0.1375,0.9573,0.9049,0.6824
int8,8,math,7,8,1.0,9,0.0024,0.9998,0.0145,0.9988
int8,8,math,8,8,1.0,9,0.0527,0.9933,0.1859,0.9776
int8,8,math,9,2,0.25,3,0.2152,0.9441,1.1038,0.6293
int8,8,math,10,2,0.25,3,0.5049,0.8832,1.3235,0.6432
int8,8,math,11,8,1.0,9,0.3065,0.9289,1.105,0.6655
int8,8,math,12,5,0.625,6,0.243,0.9309,0.9326,0.6679
int8,8,math,13,6,1.0,7,0.0384,0.9961,0.1014,0.9899
int8,8,math,0,6,0.75,7,1.0519,0.8389,5.7299,0.1567
int8,8,math,1,1,0.125,2,0.416,0.876,1.5918,0.5237
int8,8,math,2,1,0.125,2,0.4439,0.8891,1.7255,0.5018
int8,8,math,3,0,0.0,1,0.6465,0.8129,1.8539,0.5155
int8,8,math,4,8,1.0,9,0.2589,0.9371,1.3314,0.6206
int8,8,math,5,8,1.0,9,0.2566,0.9419,1.998,0.5406
int8,8,math,6,0,0.0,1,0.5798,0.8004,1.7494,0.4218
int8,8,math,7,8,1.0,9,0.2685,0.9191,1.4483,0.4572
int8,8,math,8,5,0.625,6,0.1415,0.9682,0.7567,0.8104
int8,8,math,9,8,1.0,9,0.0232,0.9976,0.07,0.9928
int8,8,math,10,8,1.0,9,0.0974,0.9783,0.765,0.8275
int8,8,math,11,8,1.0,9,0.0001,1.0,0.0006,1.0
int8,8,math,12,7,1.0,8,0.1616,0.9653,0.6999,0.8184
int8,8,math,0,8,1.0,9,1.0332,0.8239,5.2598,0.2092
int8,8,math,1,8,1.0,9,0.1329,0.9533,0.9723,0.6351
int8,8,math,2,8,1.0,9,0.3898,0.8929,1.8885,0.4029
int8,8,math,3,8,1.0,9,0.2481,0.9335,1.9788,0.4687
int8,8,math,4,8,1.0,9,0.0726,0.9833,0.5699,0.8668
int8,8,math,5,8,1.0,9,0.0833,0.9855,0.4866,0.9106
int8,8,math,6,8,1.0,9,0.3597,0.9275,1.8377,0.5773
int8,8,math,7,8,1.0,9,0.4919,0.87,1.404,0.5808
int8,8,math,8,8,1.0,9,0.1048,0.9681,0.8189,0.7461
int8,8,math,0,8,1.0,9,3.166,0.433,5.7449,0.1548
int8,8,math,1,8,1.0,9,0.9463,0.7798,1.5187,0.5394
int8,8,math,2,8,1.0,9,0.679,0.8755,3.4177,0.4493
int8,8,math,3,3,0.375,4,0.8656,0.8024,2.6692,0.3593
int8,8,math,4,1,0.125,2,1.3499,0.7018,2.5035,0.4328
int8,8,math,5,8,1.0,9,0.106,0.9849,0.4379,0.9314
int8,8,math,6,7,0.875,8,0.3802,0.9172,1.378,0.6048
int8,8,math,7,3,0.375,4,1.7521,0.577,4.2311,0.2104
int8,8,math,8,8,1.0,9,0.3635,0.9387,1.12,0.8058
int8,8,math,9,8,1.0,9,0.4306,0.9389,1.6975,0.7976
int8,8,math,10,8,1.0,9,0.344,0.927,1.6078,0.6059
int8,8,chat,0,0,0.0,1,2.2205,0.5784,5.2166,0.1926
int8,8,chat,1,1,0.125,2,3.2004,0.4627,5.8293,0.1895
int8,8,chat,2,8,1.0,9,2.0626,0.6463,4.2139,0.4061
int8,8,chat,3,1,0.125,2,2.7901,0.4608,5.2668,0.1428
int8,8,chat,4,8,1.0,9,0.948,0.8237,2.6584,0.5149
int8,8,chat,5,1,0.125,2,0.7401,0.8382,1.7658,0.611
int8,8,chat,6,2,0.25,3,1.0671,0.7395,2.3439,0.4884
int8,8,chat,7,6,0.75,7,0.47,0.8691,1.075,0.5812
int8,8,chat,8,4,0.5,5,0.7719,0.8263,1.8668,0.5598
int8,8,chat,9,2,0.25,3,1.1383,0.7126,2.6731,0.3356
int8,8,chat,10,8,1.0,9,0.6764,0.8652,1.9984,0.5612
int8,8,chat,11,8,1.0,9,0.2225,0.9663,1.1118,0.8128
int8,8,chat,12,8,1.0,9,0.831,0.8377,2.4768,0.549
int8,8,chat,13,8,1.0,9,0.4729,0.8654,1.6816,0.4693
int8,8,chat,14,1,1.0,2,2.0731,0.5056,2.0731,0.5056
int8,8,chat,0,4,0.5,5,1.5182,0.7176,4.0019,0.3081
int8,8,chat,1,5,0.625,6,1.886,0.6259,3.5239,0.2537
int8,8,chat,2,0,0.0,1,1.5371,0.6536,3.1572,0.2806
int8,8,chat,3,2,0.25,3,1.7639,0.6493,4.8744,0.2257
int8,8,chat,4,2,0.25,3,1.8803,0.6301,4.7755,0.2405
int8,8,chat,5,1,0.125,2,3.1945,0.3955,4.0714,0.2027
int8,8,chat,6,2,0.25,3,2.2864,0.6622,4.836,0.2591
int8,8,chat,7,0,0.0,1,2.421,0.5512,3.952,0.3288
int8,8,chat,8,2,0.25,3,1.6203,0.739,4.9084,0.3032
int8,8,chat,9,0,0.0,1,0.4378,0.9166,1.1642,0.7124
int8,8,chat,10,8,1.0,9,0.631,0.8784,2.6168,0.4725
int8,8,chat,11,1,0.125,2,0.8236,0.8506,2.4026,0.4333
int8,8,chat,12,8,1.0,9,0.7362,0.8636,2.0181,0.6091
int8,8,chat,13,8,1.0,9,0.1429,0.9609,0.9608,0.7018
int8,8,chat,14,1,0.125,2,2.2875,0.5839,5.4365,0.2278
int8,8,chat,15,8,1.0,9,0.5677,0.8694,2.8519,0.2918
int8,8,chat,16,0,0.0,1,1.5108,0.73,4.595,0.2438
int8,8,chat,17,2,0.25,3,0.9179,0.8009,1.9366,0.538
int8,8,chat,18,3,0.375,4,1.063,0.8068,2.6005,0.5724
int8,8,chat,19,2,0.5,3,2.4285,0.5156,3.8959,0.2472
int8,8,chat,20,0,0.0,1,3.8631,0.3954,3.8631,0.3954
int8,8,chat,0,0,0.0,1,1.9218,0.6834,6.0682,0.2207
int8,8,chat,1,2,0.25,3,1.7538,0.7052,4.0959,0.405
int8,8,chat,2,4,0.5,5,1.6799,0.7143,3.4767,0.4234
int8,8,chat,3,8,1.0,9,0.8651,0.8219,3.5552,0.2912
int8,8,chat,4,7,0.875,8,0.7991,0.8202,1.8091,0.4522
int8,8,chat,5,8,1.0,9,0.6749,0.8613,2.1076,0.4403
int8,8,chat,6,0,0.0,1,1.1483,0.7178,2.7795,0.3954
int8,8,chat,7,0,0.0,1,1.2891,0.7231,3.6112,0.2718
int8,8,chat,8,1,0.125,2,0.9758,0.7713,3.6194,0.2112
int8,8,chat,9,8,1.0,9,0.9986,0.7812,2.2741,0.3545
int8,8,chat,10,3,0.375,4,0.5144,0.8533,1.4268,0.487
int8,8,chat,11,4,0.5,5,0.5524,0.8628,1.3336,0.4936
int8,8,chat,12,2,0.25,3,0.6182,0.8147,1.3589,0.5153
int8,8,chat,13,1,0.125,2,0.8787,0.7926,2.2982,0.428
int8,8,chat,14,2,0.25,3,1.0397,0.7761,2.6045,0.3009
int8,8,chat,15,2,0.25,3,0.8566,0.8151,2.509,0.3272
int8,8,chat,16,0,0.0,1,0.6681,0.8147,2.4626,0.365
int8,8,chat,17,8,1.0,9,0.6138,0.9087,2.2249,0.6615
int8,8,chat,18,2,1.0,3,0.0002,1.0,0.0003,1.0
int8,8,chat,0,0,0.0,1,2.0186,0.6925,5.8648,0.1407
int8,8,chat,1,0,0.0,1,3.3332,0.5558,5.9718,0.1765
int8,8,chat,2,1,0.125,2,2.5746,0.5655,5.5991,0.1704
int8,8,chat,3,0,0.0,1,3.5623,0.4774,7.3705,0.0793
int8,8,chat,4,0,0.0,1,3.111,0.4973,6.3041,0.1273
int8,8,chat,5,1,0.125,2,2.8886,0.565,6.7444,0.1994
int8,8,chat,6,4,0.5,5,3.4956,0.4008,4.6013,0.2426
int8,8,chat,7,3,0.375,4,2.1592,0.5767,3.2365,0.3384
int8,8,chat,8,2,0.25,3,1.8276,0.6235,3.4463,0.2292
int8,8,chat,9,3,0.375,4,1.6327,0.6884,4.1848,0.3275
int8,8,chat,10,0,0.0,1,2.8074,0.4997,5.8089,0.1122
int8,8,chat,11,0,0.0,1,0.9279,0.8703,4.7165,0.4915
int8,8,chat,12,5,0.625,6,3.9288,0.3387,5.2838,0.1688
int8,8,chat,13,2,0.25,3,3.534,0.4194,4.7494,0.1889
int8,8,chat,14,2,0.25,3,1.2034,0.7683,3.8861,0.3623
int8,8,chat,15,0,0.0,1,1.405,0.7247,3.6341,0.3964
int8,8,chat,16,0,0.0,1,1.4265,0.7384,3.5253,0.2969
int8,8,chat,17,2,0.25,3,1.691,0.6905,4.9513,0.178
int8,8,chat,18,3,0.375,4,1.1979,0.7723,3.5265,0.3669
int8,8,chat,19,0,0.0,1,0.4391,0.91,3.2203,0.3248
int8,8,chat,20,8,1.0,9,0.1063,0.9812,0.7771,0.8543
int8,8,chat,21,8,1.0,9,0.5765,0.8886,2.5761,0.4428
int8,8,chat,22,8,1.0,9,0.9829,0.8168,2.553,0.481
int8,8,chat,23,5,1.0,6,0.4075,0.8995,1.5627,0.5405
int8,8,chat,0,0,0.0,1,1.8826,0.651,5.9342,0.1548
int8,8,chat,1,0,0.0,1,1.5553,0.7332,5.0861,0.1782
int8,8,chat,2,3,0.375,4,1.826,0.608,2.7283,0.4412
int8,8,chat,3,8,1.0,9,1.2522,0.7553,3.0712,0.4617
int8,8,chat,4,7,0.875,8,1.2581,0.7961,3.2119,0.507
int8,8,chat,5,3,0.375,4,0.6137,0.8713,2.5049,0.3375
int8,8,chat,6,4,0.5,5,0.9616,0.8079,3.1887,0.3062
int8,8,chat,7,2,0.25,3,1.8574,0.5877,2.8891,0.3929
int8,8,chat,8,4,0.5,5,1.665,0.6433,4.0996,0.2618
int8,8,chat,9,0,0.0,1,2.0716,0.5707,4.324,0.2605
int8,8,chat,10,0,0.0,1,2.4016,0.5478,4.8595,0.2517
int8,8,chat,11,2,0.25,3,0.9105,0.8026,3.2954,0.4871
int8,8,chat,12,4,0.5,5,1.9843,0.6273,4.1829,0.1759
int8,8,chat,13,8,1.0,9,1.9352,0.6073,3.8255,0.291
int8,8,chat,14,2,0.25,3,1.7113,0.6932,5.5187,0.1325
int8,8,chat,15,8,1.0,9,1.8341,0.65,3.7728,0.421
int8,8,chat,16,8,1.0,9,1.0018,0.7974,2.0432,0.4826
int8,8,summarization,0,0,0.0,1,1.4845,0.7809,4.065,0.3964
int8,8,summarization,1,0,0.0,1,1.2769,0.7911,4.488,0.2545
int8,8,summarization,2,0,0.0,1,1.5,0.7395,4.4824,0.228
int8,8,summarization,3,0,0.0,1,1.7519,0.6736,3.6413,0.3067
int8,8,summarization,4,0,0.0,1,1.2109,0.7099,2.7418,0.2995
int8,8,summarization,5,0,0.0,1,1.6015,0.6876,3.7272,0.2933
int8,8,summarization,6,1,0.125,2,1.1613,0.7152,2.238,0.3234
int8,8,summarization,7,1,0.125,2,0.9786,0.7478,2.3314,0.3797
int8,8,summarization,8,8,1.0,9,0.9618,0.8368,3.9572,0.3104
int8,8,summarization,9,8,1.0,9,0.9922,0.778,3.7459,0.2168
int8,8,summarization,10,4,0.5,5,0.7646,0.8352,1.7273,0.5205
int8,8,summarization,11,4,0.5,5,1.046,0.7288,2.0912,0.3302
int8,8,summarization,12,0,0.0,1,1.2658,0.6905,3.0016,0.2879
int8,8,summarization,13,8,1.0,9,0.8652,0.8242,2.1106,0.5851
int8,8,summarization,14,8,1.0,9,0.262,0.9422,1.0625,0.6845
int8,8,summarization,15,8,1.0,9,0.4563,0.9184,1.1908,0.7345
int8,8,summarization,16,4,0.5,5,0.982,0.7643,2.7363,0.3436
int8,8,summarization,17,3,0.375,4,0.3804,0.9076,2.4278,0.3628
int8,8,summarization,18,5,1.0,6,0.5916,0.8965,1.1908,0.7614
int8,8,summarization,0,0,0.0,1,2.717,0.4878,5.3413,0.2116
int8,8,summarization,1,3,0.375,4,2.078,0.5988,4.5789,0.1954
int8,8,summarization,2,4,0.5,5,0.9049,0.8088,2.0833,0.5521
int8,8,summarization,3,8,1.0,9,0.395,0.9405,1.128,0.7929
int8,8,summarization,4,5,0.625,6,0.3812,0.9111,1.3275,0.6128
int8,8,summarization,5,8,1.0,9,0.4821,0.8815,2.0171,0.3545
int8,8,summarization,6,8,1.0,9,0.3126,0.9355,1.3906,0.6255
int8,8,summarization,7,8,1.0,9,0.2344,0.972,0.8158,0.8981
int8,8,summarization,8,8,1.0,9,0.6783,0.8614,2.5455,0.3767
int8,8,summarization,9,4,0.5,5,0.6211,0.8604,1.7021,0.4704
int8,8,summarization,10,8,1.0,9,0.7207,0.8803,2.3116,0.5594
int8,8,summarization,11,5,1.0,6,0.1619,0.975,0.4927,0.9177
int8,8,summarization,0,0,0.0,1,2.4418,0.5696,5.9156,0.1209
int8,8,summarization,1,8,1.0,9,1.4146,0.7764,2.7015,0.516
int8,8,summarization,2,8,1.0,9,1.1855,0.7725,3.315,0.3406
int8,8,summarization,3,7,0.875,8,1.8313,0.6036,2.6424,0.3458
int8,8,summarization,4,1,0.125,2,1.7841,0.6729,5.997,0.1495
int8,8,summarization,5,1,0.125,2,2.5554,0.598,6.2234,0.1478
int8,8,summarization,6,0,0.0,1,1.9116,0.6077,4.2256,0.3457
int8,8,summarization,7,1,0.125,2,2.1153,0.642,3.9618,0.2757
int8,8,summarization,8,2,0.25,3,1.3981,0.7021,3.1996,0.2797
int8,8,summarization,9,0,0.0,1,1.1373,0.7933,2.1261,0.5532
int8,8,summarization,10,3,0.375,4,1.2725,0.7265,2.3052,0.4187
int8,8,summarization,11,0,0.0,1,1.9159,0.5957,3.4215,0.322
int8,8,summarization,12,4,0.5,5,1.2656,0.7661,4.4176,0.2343
int8,8,summarization,13,5,0.625,6,1.1091,0.762,2.9649,0.3391
int8,8,summarization,14,8,1.0,9,1.1753,0.7217,2.6422,0.4198
int8,8,summarization,15,4,0.5,5,0.8835,0.7818,2.7483,0.3801
int8,8,summarization,16,0,0.0,1,1.7152,0.6549,3.4217,0.3753
int8,8,summarization,17,3,0.375,4,1.65,0.6596,3.7505,0.2269
int8,8,summarization,18,7,1.0,8,0.915,0.8322,2.857,0.4481
int8,8,summarization,0,0,0.0,1,1.596,0.6782,3.334,0.313
int8,8,summarization,1,0,0.0,1,2.3022,0.6207,6.2821,0.171
int8,8,summarization,2,5,0.625,6,2.4531,0.5954,3.9116,0.3591
int8,8,summarization,3,1,0.125,2,2.1415,0.5173,3.8306,0.287
int8,8,summarization,4,5,0.625,6,2.1591,0.5487,3.4915,0.3815
int8,8,summarization,5,4,0.5,5,1.7502,0.6864,3.5526,0.1676
int8,8,summarization,6,2,0.25,3,0.3092,0.9361,1.4682,0.701
int8,8,summarization,7,8,1.0,9,1.3798,0.7108,2.1859,0.4465
int8,8,summarization,8,8,1.0,9,0.3749,0.9337,1.1571,0.7881
int8,8,summarization,9,8,1.0,9,0.7734,0.8299,1.8307,0.5291
int8,8,summarization,10,3,0.375,4,0.6783,0.8368,2.4652,0.3658
int8,8,summarization,11,8,1.0,9,0.6593,0.8663,2.5821,0.6096
int8,8,summarization,12,0,0.0,1,0.6404,0.8817,2.506,0.5134
int8,8,summarization,13,8,1.0,9,0.3184,0.9394,0.85,0.7459
int8,8,summarization,14,6,1.0,7,1.3336,0.7611,3.0664,0.461
int8,8,summarization,0,0,0.0,1,2.6277,0.5934,5.3211,0.2637
int8,8,summarization,1,0,0.0,1,1.1874,0.7639,5.3234,0.2672
int8,8,summarization,2,8,1.0,9,1.0598,0.7972,2.5388,0.4175
int8,8,summarization,3,8,1.0,9,0.1527,0.9675,0.7325,0.8002
int8,8,summarization,4,8,1.0,9,0.7912,0.8276,1.9263,0.4991
int8,8,summarization,5,0,0.0,1,0.56,0.8634,1.3745,0.525
int8,8,summarization,6,8,1.0,9,0.5961,0.903,1.2403,0.791
int8,8,summarization,7,7,0.875,8,0.5365,0.8571,1.3361,0.5901
